touch_id,customer_id,campaign_id,channel,send_date,offer_pct,opened,clicked,converted_within_7d,treatment_group,cost
M0001138,C00139,CMP015,Push,2026-03-23 00:00:00,15,False,False,False,Treatment,0.005
M0001139,C00139,CMP010,Paid Social,2026-06-26 00:00:00,25,True,False,False,Treatment,0.85
M0001140,C00139,CMP022,Paid Social,2026-06-04 00:00:00,5,False,False,True,Treatment,0.85
M0001141,C00140,CMP004,Affiliate,2025-10-03 00:00:00,0,True,True,False,Treatment,1.5
M0001142,C00140,CMP021,Affiliate,2025-04-11 00:00:00,10,False,False,False,Treatment,1.5
M0001143,C00140,CMP021,Email,2024-10-28 00:00:00,10,True,False,False,Treatment,0.01
M0001144,C00140,CMP025,Paid Search,2025-04-01 00:00:00,0,False,False,False,Treatment,1.2
M0001145,C00140,CMP010,Push,2025-09-11 00:00:00,25,False,False,True,Control,0.005
M0001146,C00140,CMP014,Email,2024-12-13 00:00:00,0,True,False,False,Treatment,0.01
M0001147,C00140,CMP009,Email,2025-03-17 00:00:00,0,True,True,False,Treatment,0.01
M0001148,C00140,CMP012,Email,2025-01-16 00:00:00,0,True,False,False,Treatment,0.01
M0001149,C00140,CMP014,Paid Social,2025-11-26 00:00:00,15,True,True,True,Treatment,0.85
M0001150,C00140,CMP009,Direct Mail,2025-06-20 00:00:00,0,False,False,False,Treatment,0.72
M0001151,C00140,CMP024,Email,2025-06-07 00:00:00,10,True,True,True,Treatment,0.01
M0001152,C00140,CMP018,Paid Social,2025-09-30 00:00:00,10,True,True,False,Treatment,0.85
M0001153,C00141,CMP024,Email,2024-07-14 00:00:00,15,False,False,False,Treatment,0.01
M0001154,C00141,CMP002,Paid Search,2024-06-22 00:00:00,5,True,False,False,Treatment,1.2
M0001155,C00141,CMP023,Paid Social,2026-01-07 00:00:00,0,False,False,False,Control,0.85
M0001156,C00141,CMP007,Paid Search,2024-09-23 00:00:00,25,True,True,True,Treatment,1.2
M0001157,C00141,CMP018,Push,2024-05-31 00:00:00,10,True,False,False,Treatment,0.005
M0001158,C00141,CMP001,Paid Search,2025-01-23 00:00:00,25,False,False,False,Treatment,1.2
M0001159,C00141,CMP014,Direct Mail,2025-06-06 00:00:00,0,False,False,False,Treatment,0.72
M0001160,C00141,CMP014,Paid Search,2024-07-25 00:00:00,5,False,False,False,Treatment,1.2
M0001161,C00141,CMP020,Email,2026-02-02 00:00:00,20,False,False,False,Treatment,0.01
M0001162,C00141,CMP025,Email,2026-05-25 00:00:00,20,False,False,False,Treatment,0.01
M0001163,C00142,CMP006,Email,2025-04-14 00:00:00,25,True,False,False,Treatment,0.01
M0001164,C00142,CMP019,Paid Social,2026-04-13 00:00:00,0,False,False,False,Treatment,0.85
M0001165,C00142,CMP015,Direct Mail,2026-06-30 00:00:00,5,False,False,False,Control,0.72
M0001166,C00142,CMP019,Direct Mail,2025-05-22 00:00:00,0,False,False,False,Control,0.72
M0001167,C00142,CMP023,Affiliate,2025-04-02 00:00:00,25,True,True,False,Treatment,1.5
M0001168,C00142,CMP018,Push,2024-08-27 00:00:00,5,True,True,False,Control,0.005
M0001169,C00142,CMP014,Direct Mail,2025-09-29 00:00:00,20,False,False,False,Control,0.72
M0001170,C00142,CMP025,Email,2026-01-25 00:00:00,0,False,False,False,Treatment,0.01
M0001171,C00142,CMP015,Direct Mail,2026-04-29 00:00:00,5,False,False,False,Treatment,0.72
M0001172,C00142,CMP017,Push,2025-04-16 00:00:00,15,True,False,False,Treatment,0.005
M0001173,C00142,CMP023,Paid Social,2025-08-11 00:00:00,15,True,True,True,Control,0.85
M0001174,C00143,CMP023,Direct Mail,2025-06-10 00:00:00,10,False,False,False,Control,0.72
M0001175,C00143,CMP015,Push,2025-06-06 00:00:00,0,False,False,False,Treatment,0.005
M0001176,C00143,CMP023,Affiliate,2024-12-20 00:00:00,15,True,True,False,Treatment,1.5
M0001177,C00143,CMP011,Email,2025-04-10 00:00:00,5,True,False,False,Treatment,0.01
M0001178,C00143,CMP022,Paid Social,2025-03-17 00:00:00,15,False,False,False,Treatment,0.85
M0001179,C00143,CMP001,Affiliate,2025-12-27 00:00:00,0,True,True,False,Treatment,1.5
M0001180,C00143,CMP024,Direct Mail,2024-10-26 00:00:00,5,False,False,False,Treatment,0.72
M0001181,C00143,CMP001,Paid Social,2026-02-25 00:00:00,5,False,False,False,Treatment,0.85
M0001182,C00144,CMP019,Push,2025-10-20 00:00:00,5,False,False,False,Treatment,0.005
M0001183,C00144,CMP014,Email,2025-08-08 00:00:00,25,True,False,False,Treatment,0.01
M0001184,C00144,CMP002,Paid Search,2025-08-02 00:00:00,25,True,False,True,Treatment,1.2
M0001185,C00144,CMP002,Affiliate,2024-10-12 00:00:00,20,True,False,False,Treatment,1.5
M0001186,C00144,CMP012,Affiliate,2026-04-15 00:00:00,10,False,False,False,Control,1.5
M0001187,C00144,CMP010,Paid Search,2025-06-17 00:00:00,20,False,False,False,Treatment,1.2
M0001188,C00144,CMP023,Paid Search,2024-12-26 00:00:00,0,True,True,False,Treatment,1.2
M0001189,C00144,CMP003,Affiliate,2026-05-31 00:00:00,0,False,False,False,Treatment,1.5
M0001190,C00144,CMP018,Affiliate,2026-05-26 00:00:00,10,True,False,False,Treatment,1.5
M0001191,C00145,CMP019,Push,2025-08-16 00:00:00,15,True,False,False,Treatment,0.005
M0001192,C00145,CMP012,Email,2025-09-25 00:00:00,15,False,False,False,Treatment,0.01
M0001193,C00145,CMP024,Paid Search,2025-08-29 00:00:00,25,True,False,False,Control,1.2
M0001194,C00145,CMP020,Paid Social,2026-01-26 00:00:00,5,True,False,False,Treatment,0.85
M0001195,C00145,CMP007,Push,2026-05-11 00:00:00,15,False,False,True,Control,0.005
M0001196,C00145,CMP012,Push,2025-09-08 00:00:00,15,True,True,False,Control,0.005
M0001197,C00145,CMP011,Paid Search,2026-04-07 00:00:00,10,False,False,False,Treatment,1.2
M0001198,C00146,CMP004,Paid Search,2026-06-13 00:00:00,15,True,False,True,Treatment,1.2
M0001199,C00146,CMP018,Affiliate,2026-05-26 00:00:00,0,True,False,False,Treatment,1.5
M0001200,C00146,CMP008,Email,2025-10-05 00:00:00,0,True,False,False,Treatment,0.01
M0001201,C00146,CMP012,Paid Social,2025-11-22 00:00:00,0,True,False,False,Treatment,0.85
M0001202,C00146,CMP013,Affiliate,2026-06-27 00:00:00,10,False,False,False,Treatment,1.5
M0001203,C00146,CMP020,Paid Social,2025-10-13 00:00:00,10,False,False,False,Treatment,0.85
M0001204,C00146,CMP014,Affiliate,2026-01-26 00:00:00,15,True,False,False,Control,1.5
M0001205,C00146,CMP015,Push,2025-12-15 00:00:00,15,False,False,False,Treatment,0.005
M0001206,C00146,CMP013,Email,2025-11-26 00:00:00,0,True,False,False,Treatment,0.01
M0001207,C00147,CMP023,Paid Social,2026-01-20 00:00:00,5,True,False,False,Treatment,0.85
M0001208,C00147,CMP020,Paid Social,2026-01-28 00:00:00,15,False,False,False,Treatment,0.85
M0001209,C00147,CMP012,Push,2025-12-08 00:00:00,15,False,False,False,Treatment,0.005
M0001210,C00147,CMP010,Email,2026-06-25 00:00:00,5,False,False,False,Treatment,0.01
M0001211,C00147,CMP008,Email,2026-03-17 00:00:00,10,False,False,False,Treatment,0.01
M0001212,C00147,CMP008,Direct Mail,2025-12-11 00:00:00,25,False,False,False,Treatment,0.72
M0001213,C00147,CMP015,Affiliate,2025-09-06 00:00:00,0,False,False,False,Treatment,1.5
M0001214,C00147,CMP023,Affiliate,2026-04-15 00:00:00,5,True,False,False,Treatment,1.5
M0001215,C00147,CMP010,Push,2025-12-27 00:00:00,0,False,False,True,Control,0.005
M0001216,C00148,CMP011,Direct Mail,2025-05-10 00:00:00,15,False,False,False,Treatment,0.72
M0001217,C00148,CMP006,Paid Search,2025-05-29 00:00:00,0,True,False,False,Treatment,1.2
M0001218,C00148,CMP017,Paid Social,2026-04-07 00:00:00,25,False,False,True,Control,0.85
M0001219,C00148,CMP017,Email,2025-09-12 00:00:00,15,True,False,False,Control,0.01
M0001220,C00148,CMP024,Affiliate,2025-10-01 00:00:00,25,False,False,False,Treatment,1.5
M0001221,C00149,CMP002,Affiliate,2025-07-05 00:00:00,10,False,False,False,Treatment,1.5
M0001222,C00149,CMP001,Direct Mail,2025-09-27 00:00:00,10,False,False,False,Treatment,0.72
M0001223,C00149,CMP013,Paid Social,2026-06-10 00:00:00,5,True,False,False,Control,0.85
M0001224,C00149,CMP009,Affiliate,2025-12-28 00:00:00,20,False,False,False,Treatment,1.5
M0001225,C00149,CMP013,Paid Social,2026-05-21 00:00:00,5,False,False,False,Treatment,0.85
M0001226,C00150,CMP003,Push,2025-10-13 00:00:00,25,False,False,False,Treatment,0.005
M0001227,C00150,CMP004,Email,2025-10-01 00:00:00,20,True,False,False,Treatment,0.01
M0001228,C00150,CMP017,Direct Mail,2025-11-16 00:00:00,20,False,False,False,Treatment,0.72
M0001229,C00150,CMP008,Email,2025-07-01 00:00:00,25,True,False,False,Control,0.01
M0001230,C00150,CMP021,Paid Search,2025-11-08 00:00:00,5,True,False,False,Treatment,1.2
M0001231,C00150,CMP025,Paid Search,2025-12-14 00:00:00,20,False,False,False,Treatment,1.2
M0001232,C00150,CMP012,Email,2026-03-13 00:00:00,25,True,False,False,Treatment,0.01
M0001233,C00150,CMP022,Push,2025-11-24 00:00:00,5,True,True,False,Treatment,0.005
M0001234,C00150,CMP011,Email,2026-06-19 00:00:00,15,True,False,False,Treatment,0.01
M0001235,C00150,CMP021,Push,2025-12-01 00:00:00,10,False,False,False,Treatment,0.005
M0001236,C00151,CMP013,Paid Social,2025-05-04 00:00:00,5,False,False,False,Treatment,0.85
M0001237,C00151,CMP025,Paid Search,2025-03-25 00:00:00,0,False,False,False,Treatment,1.2
M0001238,C00151,CMP011,Direct Mail,2025-12-09 00:00:00,5,False,False,False,Treatment,0.72
M0001239,C00151,CMP025,Direct Mail,2024-11-25 00:00:00,10,False,False,False,Treatment,0.72
M0001240,C00151,CMP014,Direct Mail,2025-02-28 00:00:00,10,False,False,False,Treatment,0.72
M0001241,C00151,CMP022,Email,2025-09-06 00:00:00,5,False,False,False,Treatment,0.01
M0001242,C00151,CMP013,Paid Social,2026-02-10 00:00:00,0,True,False,False,Treatment,0.85
M0001243,C00151,CMP020,Direct Mail,2026-02-07 00:00:00,10,False,False,False,Treatment,0.72
M0001244,C00151,CMP024,Direct Mail,2024-10-17 00:00:00,0,False,False,False,Treatment,0.72
M0001245,C00152,CMP022,Paid Social,2024-12-09 00:00:00,5,False,False,False,Treatment,0.85
M0001246,C00152,CMP015,Direct Mail,2025-09-14 00:00:00,15,False,False,False,Treatment,0.72
M0001247,C00152,CMP009,Affiliate,2025-10-10 00:00:00,15,False,False,False,Treatment,1.5
M0001248,C00153,CMP022,Email,2026-05-15 00:00:00,5,True,True,False,Control,0.01
M0001249,C00153,CMP012,Affiliate,2025-05-28 00:00:00,5,False,False,False,Treatment,1.5
M0001250,C00153,CMP012,Paid Search,2026-04-04 00:00:00,25,True,True,False,Treatment,1.2
M0001251,C00153,CMP009,Paid Search,2026-04-28 00:00:00,10,False,False,False,Treatment,1.2
M0001252,C00153,CMP019,Affiliate,2025-11-26 00:00:00,20,False,False,False,Treatment,1.5
M0001253,C00153,CMP022,Paid Search,2026-04-22 00:00:00,10,False,False,False,Treatment,1.2
M0001254,C00153,CMP002,Push,2025-07-10 00:00:00,20,False,False,False,Treatment,0.005
M0001255,C00153,CMP023,Paid Social,2025-10-11 00:00:00,10,False,False,False,Treatment,0.85
M0001256,C00153,CMP013,Email,2025-01-29 00:00:00,25,False,False,False,Treatment,0.01
M0001257,C00153,CMP024,Paid Social,2025-07-05 00:00:00,20,True,False,False,Treatment,0.85
M0001258,C00154,CMP009,Paid Social,2025-08-12 00:00:00,25,True,False,False,Treatment,0.85
M0001259,C00154,CMP022,Paid Search,2025-12-23 00:00:00,20,True,True,False,Treatment,1.2
M0001260,C00154,CMP006,Push,2026-03-03 00:00:00,10,False,False,False,Treatment,0.005
M0001261,C00154,CMP018,Push,2024-04-30 00:00:00,10,False,False,False,Treatment,0.005
M0001262,C00154,CMP013,Direct Mail,2025-01-01 00:00:00,15,False,False,False,Treatment,0.72
M0001263,C00154,CMP002,Affiliate,2025-12-01 00:00:00,20,False,False,False,Treatment,1.5
M0001264,C00154,CMP006,Paid Social,2025-06-04 00:00:00,10,True,False,False,Treatment,0.85
M0001265,C00154,CMP015,Paid Social,2025-01-07 00:00:00,0,False,False,False,Treatment,0.85
M0001266,C00154,CMP014,Paid Social,2024-09-13 00:00:00,20,False,False,False,Treatment,0.85
M0001267,C00154,CMP003,Push,2025-04-16 00:00:00,15,True,False,False,Treatment,0.005
M0001268,C00154,CMP010,Direct Mail,2025-08-21 00:00:00,15,False,False,False,Treatment,0.72
M0001269,C00154,CMP004,Push,2025-12-14 00:00:00,20,False,False,False,Treatment,0.005
M0001270,C00154,CMP010,Direct Mail,2025-04-28 00:00:00,0,False,False,False,Treatment,0.72
M0001271,C00155,CMP024,Paid Social,2026-05-23 00:00:00,15,False,False,False,Treatment,0.85
M0001272,C00155,CMP005,Push,2025-12-24 00:00:00,25,True,False,False,Treatment,0.005
M0001273,C00155,CMP002,Direct Mail,2026-05-10 00:00:00,20,False,False,False,Control,0.72
M0001274,C00155,CMP022,Email,2026-06-05 00:00:00,25,True,False,False,Treatment,0.01
M0001275,C00155,CMP007,Affiliate,2026-06-07 00:00:00,10,True,False,False,Control,1.5
M0001276,C00155,CMP007,Affiliate,2025-12-31 00:00:00,0,True,False,False,Treatment,1.5
M0001277,C00155,CMP009,Push,2025-11-19 00:00:00,5,False,False,False,Treatment,0.005
M0001278,C00156,CMP012,Paid Social,2026-04-15 00:00:00,0,False,False,False,Control,0.85
M0001279,C00156,CMP019,Push,2026-06-13 00:00:00,0,False,False,False,Treatment,0.005
M0001280,C00156,CMP001,Email,2026-05-25 00:00:00,0,False,False,False,Treatment,0.01
M0001281,C00157,CMP013,Affiliate,2026-01-08 00:00:00,5,True,False,False,Control,1.5
M0001282,C00157,CMP006,Paid Search,2024-12-25 00:00:00,15,True,True,False,Treatment,1.2
M0001283,C00157,CMP024,Push,2024-03-04 00:00:00,5,False,False,False,Treatment,0.005
M0001284,C00157,CMP006,Direct Mail,2024-08-22 00:00:00,0,False,False,True,Treatment,0.72
M0001285,C00157,CMP025,Direct Mail,2024-12-28 00:00:00,15,False,False,False,Control,0.72
M0001286,C00158,CMP025,Paid Search,2024-10-11 00:00:00,10,True,False,False,Control,1.2
M0001287,C00158,CMP014,Paid Social,2025-11-04 00:00:00,15,True,True,True,Treatment,0.85
M0001288,C00158,CMP007,Paid Search,2024-12-08 00:00:00,0,True,True,False,Treatment,1.2
M0001289,C00158,CMP016,Paid Social,2025-08-16 00:00:00,5,False,False,False,Treatment,0.85
M0001290,C00158,CMP014,Direct Mail,2026-01-11 00:00:00,5,False,False,False,Treatment,0.72
M0001291,C00158,CMP019,Paid Search,2026-05-11 00:00:00,10,False,False,False,Treatment,1.2
M0001292,C00158,CMP014,Email,2024-11-29 00:00:00,5,True,False,False,Control,0.01
M0001293,C00158,CMP009,Affiliate,2025-02-15 00:00:00,25,True,True,False,Treatment,1.5
M0001294,C00158,CMP003,Paid Search,2026-03-19 00:00:00,5,True,False,False,Treatment,1.2
M0001295,C00158,CMP021,Paid Search,2025-01-28 00:00:00,25,True,False,False,Treatment,1.2
M0001296,C00158,CMP019,Affiliate,2025-10-17 00:00:00,5,True,False,True,Treatment,1.5
M0001297,C00159,CMP019,Email,2025-12-02 00:00:00,20,True,True,False,Treatment,0.01
M0001298,C00159,CMP002,Affiliate,2026-01-09 00:00:00,20,False,False,False,Treatment,1.5
M0001299,C00159,CMP020,Direct Mail,2025-10-04 00:00:00,25,False,False,False,Treatment,0.72
M0001300,C00159,CMP025,Paid Social,2026-03-04 00:00:00,0,False,False,False,Treatment,0.85
M0001301,C00159,CMP001,Affiliate,2026-04-19 00:00:00,10,True,True,False,Treatment,1.5
M0001302,C00159,CMP014,Direct Mail,2026-03-19 00:00:00,25,False,False,False,Treatment,0.72
M0001303,C00159,CMP009,Direct Mail,2025-11-12 00:00:00,5,False,False,False,Treatment,0.72
M0001304,C00160,CMP004,Paid Social,2025-06-20 00:00:00,10,True,False,False,Treatment,0.85
M0001305,C00160,CMP011,Email,2025-04-13 00:00:00,10,False,False,False,Treatment,0.01
M0001306,C00160,CMP019,Direct Mail,2026-03-02 00:00:00,25,False,False,False,Treatment,0.72
M0001307,C00160,CMP020,Paid Social,2026-02-01 00:00:00,0,False,False,False,Treatment,0.85
M0001308,C00160,CMP003,Affiliate,2025-03-13 00:00:00,5,False,False,False,Treatment,1.5
M0001309,C00160,CMP012,Paid Search,2025-09-18 00:00:00,20,False,False,False,Control,1.2
M0001310,C00161,CMP003,Paid Social,2026-06-26 00:00:00,0,True,False,False,Treatment,0.85
M0001311,C00161,CMP024,Email,2026-04-19 00:00:00,25,True,True,False,Treatment,0.01
M0001312,C00161,CMP007,Paid Social,2026-05-15 00:00:00,10,True,False,False,Treatment,0.85
M0001313,C00161,CMP004,Paid Social,2026-05-11 00:00:00,20,True,True,False,Treatment,0.85
M0001314,C00161,CMP006,Push,2026-03-02 00:00:00,0,False,False,False,Treatment,0.005
M0001315,C00161,CMP018,Paid Social,2026-03-05 00:00:00,10,False,False,False,Treatment,0.85
M0001316,C00161,CMP018,Direct Mail,2026-04-29 00:00:00,25,False,False,False,Treatment,0.72
M0001317,C00162,CMP018,Affiliate,2025-08-19 00:00:00,10,False,False,False,Control,1.5
M0001318,C00162,CMP024,Paid Search,2025-09-19 00:00:00,25,True,False,False,Treatment,1.2
M0001319,C00162,CMP025,Email,2025-08-01 00:00:00,25,False,False,False,Treatment,0.01
M0001320,C00162,CMP019,Email,2025-08-08 00:00:00,5,True,False,False,Treatment,0.01
M0001321,C00162,CMP013,Push,2024-10-17 00:00:00,20,False,False,False,Treatment,0.005
M0001322,C00162,CMP005,Paid Social,2025-11-29 00:00:00,25,True,True,False,Treatment,0.85
M0001323,C00162,CMP023,Paid Search,2026-03-19 00:00:00,15,False,False,False,Treatment,1.2
M0001324,C00162,CMP017,Affiliate,2025-04-27 00:00:00,0,True,False,False,Treatment,1.5
M0001325,C00162,CMP018,Affiliate,2026-04-12 00:00:00,10,False,False,False,Treatment,1.5
M0001326,C00162,CMP018,Paid Social,2025-09-13 00:00:00,5,False,False,False,Treatment,0.85
M0001327,C00162,CMP012,Email,2026-02-17 00:00:00,0,True,False,False,Control,0.01
M0001328,C00163,CMP007,Direct Mail,2026-05-01 00:00:00,10,False,False,False,Treatment,0.72
M0001329,C00163,CMP007,Paid Search,2026-03-14 00:00:00,20,False,False,False,Treatment,1.2
M0001330,C00163,CMP021,Direct Mail,2025-11-23 00:00:00,20,False,False,False,Treatment,0.72
M0001331,C00163,CMP023,Email,2026-01-27 00:00:00,20,True,False,False,Treatment,0.01
M0001332,C00163,CMP009,Email,2026-02-24 00:00:00,0,False,False,True,Treatment,0.01
M0001333,C00163,CMP025,Paid Search,2026-02-17 00:00:00,0,False,False,False,Control,1.2
M0001334,C00163,CMP017,Direct Mail,2025-12-22 00:00:00,5,False,False,False,Control,0.72
M0001335,C00163,CMP011,Direct Mail,2025-11-20 00:00:00,20,False,False,False,Treatment,0.72
M0001336,C00164,CMP012,Push,2025-01-09 00:00:00,15,False,False,False,Treatment,0.005
M0001337,C00164,CMP025,Paid Search,2024-11-14 00:00:00,25,True,True,False,Treatment,1.2
M0001338,C00164,CMP002,Affiliate,2025-09-09 00:00:00,0,False,False,False,Treatment,1.5
M0001339,C00164,CMP014,Push,2025-12-18 00:00:00,10,True,True,True,Treatment,0.005
M0001340,C00165,CMP024,Push,2025-12-31 00:00:00,0,True,False,False,Treatment,0.005
M0001341,C00165,CMP005,Push,2026-05-04 00:00:00,15,False,False,False,Treatment,0.005
M0001342,C00165,CMP003,Paid Social,2026-06-04 00:00:00,20,False,False,False,Control,0.85
M0001343,C00165,CMP003,Direct Mail,2026-06-18 00:00:00,0,False,False,True,Treatment,0.72
M0001344,C00165,CMP015,Push,2025-07-27 00:00:00,0,False,False,False,Treatment,0.005
M0001345,C00165,CMP021,Paid Search,2025-10-24 00:00:00,25,False,False,False,Treatment,1.2
M0001346,C00165,CMP010,Push,2025-08-15 00:00:00,5,True,False,False,Treatment,0.005
M0001347,C00165,CMP001,Paid Search,2025-08-13 00:00:00,5,True,False,False,Treatment,1.2
M0001348,C00165,CMP011,Direct Mail,2025-08-25 00:00:00,20,False,False,False,Control,0.72
M0001349,C00165,CMP021,Direct Mail,2025-12-30 00:00:00,25,False,False,False,Treatment,0.72
M0001350,C00165,CMP006,Affiliate,2026-04-20 00:00:00,25,True,False,False,Treatment,1.5
M0001351,C00165,CMP016,Paid Social,2025-05-17 00:00:00,10,True,False,False,Treatment,0.85
M0001352,C00165,CMP015,Direct Mail,2025-04-25 00:00:00,20,False,False,False,Treatment,0.72
M0001353,C00165,CMP012,Email,2025-06-13 00:00:00,10,False,False,False,Treatment,0.01
M0001354,C00166,CMP011,Affiliate,2026-06-03 00:00:00,0,True,False,False,Treatment,1.5
M0001355,C00166,CMP014,Affiliate,2025-08-03 00:00:00,10,True,False,False,Treatment,1.5
M0001356,C00166,CMP010,Paid Search,2026-01-11 00:00:00,5,True,True,True,Treatment,1.2
M0001357,C00166,CMP002,Affiliate,2026-03-29 00:00:00,5,True,False,False,Treatment,1.5
M0001358,C00166,CMP006,Push,2025-03-08 00:00:00,25,False,False,False,Treatment,0.005
M0001359,C00166,CMP005,Email,2026-03-28 00:00:00,5,False,False,False,Treatment,0.01
M0001360,C00166,CMP008,Paid Search,2026-01-11 00:00:00,20,False,False,False,Treatment,1.2
M0001361,C00166,CMP005,Paid Social,2025-08-29 00:00:00,0,True,False,False,Treatment,0.85
M0001362,C00166,CMP014,Push,2025-03-30 00:00:00,5,True,True,True,Treatment,0.005
M0001363,C00166,CMP022,Push,2025-08-01 00:00:00,25,True,True,False,Control,0.005
M0001364,C00166,CMP016,Paid Search,2025-03-11 00:00:00,5,True,False,False,Control,1.2
M0001365,C00166,CMP024,Direct Mail,2025-03-09 00:00:00,5,False,False,False,Treatment,0.72
M0001366,C00167,CMP012,Affiliate,2026-05-19 00:00:00,15,True,False,False,Treatment,1.5
M0001367,C00167,CMP007,Direct Mail,2026-04-30 00:00:00,10,False,False,False,Treatment,0.72
M0001368,C00167,CMP020,Direct Mail,2026-05-06 00:00:00,15,False,False,False,Treatment,0.72
M0001369,C00167,CMP007,Push,2026-05-08 00:00:00,25,False,False,False,Treatment,0.005
M0001370,C00167,CMP004,Email,2026-06-05 00:00:00,15,False,False,False,Treatment,0.01
M0001371,C00167,CMP005,Paid Social,2026-02-10 00:00:00,10,True,False,False,Treatment,0.85
M0001372,C00168,CMP001,Push,2024-05-27 00:00:00,15,False,False,False,Treatment,0.005
M0001373,C00168,CMP024,Push,2024-08-13 00:00:00,10,False,False,False,Treatment,0.005
M0001374,C00168,CMP018,Direct Mail,2026-01-14 00:00:00,5,False,False,False,Treatment,0.72
M0001375,C00168,CMP013,Push,2025-01-26 00:00:00,0,True,False,False,Treatment,0.005
M0001376,C00168,CMP010,Direct Mail,2025-12-17 00:00:00,15,False,False,False,Control,0.72
M0001377,C00168,CMP020,Affiliate,2025-05-18 00:00:00,15,False,False,False,Control,1.5
M0001378,C00168,CMP003,Direct Mail,2026-06-25 00:00:00,20,False,False,False,Treatment,0.72
M0001379,C00168,CMP019,Paid Search,2024-07-19 00:00:00,15,False,False,False,Treatment,1.2
M0001380,C00169,CMP013,Affiliate,2026-01-19 00:00:00,10,True,True,True,Control,1.5
M0001381,C00169,CMP010,Paid Search,2025-11-12 00:00:00,20,False,False,False,Treatment,1.2
M0001382,C00169,CMP012,Paid Social,2025-08-06 00:00:00,25,True,True,False,Control,0.85
M0001383,C00169,CMP023,Direct Mail,2026-06-22 00:00:00,0,False,False,False,Treatment,0.72
M0001384,C00169,CMP021,Email,2025-03-15 00:00:00,15,False,False,False,Treatment,0.01
M0001385,C00169,CMP020,Email,2025-02-26 00:00:00,10,True,False,False,Treatment,0.01
M0001386,C00169,CMP007,Paid Search,2025-10-16 00:00:00,15,False,False,False,Treatment,1.2
M0001387,C00169,CMP024,Email,2026-03-21 00:00:00,15,True,False,False,Treatment,0.01
M0001388,C00169,CMP016,Affiliate,2025-05-09 00:00:00,20,True,False,False,Treatment,1.5
M0001389,C00169,CMP014,Paid Search,2025-08-20 00:00:00,15,False,False,False,Treatment,1.2
M0001390,C00170,CMP005,Direct Mail,2026-03-10 00:00:00,10,False,False,False,Treatment,0.72
M0001391,C00170,CMP021,Direct Mail,2025-10-16 00:00:00,5,False,False,False,Treatment,0.72
M0001392,C00170,CMP004,Affiliate,2026-03-09 00:00:00,10,True,False,False,Treatment,1.5
M0001393,C00170,CMP022,Paid Search,2025-12-06 00:00:00,25,False,False,False,Treatment,1.2
M0001394,C00170,CMP020,Direct Mail,2026-02-06 00:00:00,0,False,False,False,Treatment,0.72
M0001395,C00170,CMP010,Paid Social,2025-07-19 00:00:00,25,False,False,True,Treatment,0.85
M0001396,C00170,CMP003,Paid Search,2025-12-26 00:00:00,0,False,False,False,Treatment,1.2
M0001397,C00170,CMP004,Paid Search,2025-08-10 00:00:00,10,True,False,False,Treatment,1.2
M0001398,C00170,CMP015,Direct Mail,2026-04-08 00:00:00,20,False,False,False,Treatment,0.72
M0001399,C00171,CMP004,Direct Mail,2025-05-02 00:00:00,25,False,False,False,Treatment,0.72
M0001400,C00171,CMP011,Direct Mail,2025-03-08 00:00:00,20,False,False,False,Treatment,0.72
M0001401,C00171,CMP015,Paid Social,2026-03-13 00:00:00,25,True,True,False,Treatment,0.85
M0001402,C00171,CMP001,Direct Mail,2025-10-16 00:00:00,5,False,False,False,Treatment,0.72
M0001403,C00171,CMP015,Paid Search,2024-07-08 00:00:00,20,True,False,False,Treatment,1.2
M0001404,C00171,CMP009,Push,2025-04-30 00:00:00,25,False,False,False,Treatment,0.005
M0001405,C00171,CMP015,Email,2025-07-20 00:00:00,15,False,False,False,Treatment,0.01
M0001406,C00171,CMP024,Email,2024-06-20 00:00:00,5,False,False,False,Treatment,0.01
M0001407,C00172,CMP006,Direct Mail,2025-12-29 00:00:00,20,False,False,False,Treatment,0.72
M0001408,C00172,CMP019,Paid Social,2024-11-26 00:00:00,0,False,False,False,Treatment,0.85
M0001409,C00172,CMP011,Direct Mail,2025-03-21 00:00:00,25,False,False,False,Control,0.72
M0001410,C00172,CMP019,Paid Search,2026-05-11 00:00:00,5,True,False,False,Control,1.2
M0001411,C00172,CMP022,Email,2025-02-06 00:00:00,0,False,False,False,Treatment,0.01
M0001412,C00172,CMP010,Affiliate,2026-05-29 00:00:00,15,False,False,False,Treatment,1.5
M0001413,C00172,CMP015,Push,2026-01-20 00:00:00,10,True,True,True,Treatment,0.005
M0001414,C00172,CMP014,Paid Social,2025-12-15 00:00:00,5,False,False,False,Treatment,0.85
M0001415,C00172,CMP007,Paid Social,2026-05-14 00:00:00,10,True,True,False,Treatment,0.85
M0001416,C00173,CMP015,Paid Search,2025-12-15 00:00:00,0,True,False,False,Treatment,1.2
M0001417,C00173,CMP020,Affiliate,2026-01-09 00:00:00,20,False,False,False,Control,1.5
M0001418,C00173,CMP024,Affiliate,2026-04-12 00:00:00,10,True,False,False,Treatment,1.5
M0001419,C00173,CMP022,Paid Social,2025-12-25 00:00:00,25,False,False,False,Control,0.85
M0001420,C00173,CMP004,Push,2026-03-29 00:00:00,20,False,False,True,Treatment,0.005
M0001421,C00173,CMP019,Email,2026-01-25 00:00:00,5,False,False,False,Treatment,0.01
