customer_id,age,gender,city,state,loyalty_tier,preferred_category,acquisition_channel,email_opt_in,push_opt_in,price_sensitivity_score,digital_engagement_score,tenure_days,is_new_customer,lifetime_orders,lifetime_revenue,avg_order_value,total_discount,avg_discount,days_since_last_purchase,purchase_span_days,orders_per_active_month,orders_30d,revenue_30d,orders_90d,revenue_90d,orders_180d,revenue_180d,favorite_category_by_spend,favorite_category_spend,categories_purchased,marketing_touches,email_opens,marketing_clicks,marketing_conversions_7d,avg_offer_pct,marketing_cost,open_rate,click_rate,marketing_conversion_rate,sessions_lifetime,avg_events_per_session,avg_session_minutes,product_view_sessions,review_view_sessions,cart_sessions,checkout_sessions,web_purchase_sessions,days_since_last_session,session_conversion_rate,cart_to_purchase_rate,support_tickets,avg_resolution_hours,avg_csat,unresolved_tickets,snapshot_date,purchase_label_30d,churn_label_180d,future_revenue_180d
C00017,35,Prefer not to say,Orlando,FL,Platinum,Beauty,Organic Search,1,0,0.472,0.673,125,0,2,630.54,315.27,99.77,49.885,82,35,1.7142857142857142,0.0,0.0,1.0,146.3,2.0,630.54,Home,257.56,3,2.0,2.0,0.0,1.0,10.0,2.05,1.0,0.0,0.5,2.0,5.0,5.075,2.0,1.0,1.0,0.0,0.0,22.0,0.0,0.0,2.0,21.3,4.5,0.0,2025-02-01,1,0,1728.31
C00019,66,Female,Raleigh,NC,Silver,Baby,Organic Search,1,1,0.724,0.433,212,0,2,313.85,156.925,61.26,30.63,28,89,0.6741573033707865,1.0,215.22,1.0,215.22,2.0,313.85,Beauty,184.98,3,1.0,0.0,0.0,0.0,10.0,0.005,0.0,0.0,0.0,2.0,2.5,0.9083333333333333,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,19.4
C00021,59,Male,San Francisco,CA,Unknown,Pet,Direct,1,0,0.943,0.728,273,0,1,136.83,136.83,37.09,37.09,262,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Apparel,127.28,1,5.0,2.0,1.0,1.0,15.0,4.275,0.4,0.2,0.2,3.0,2.0,2.533333333333333,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,1,0.0
C00027,62,Non-binary,Phoenix,AZ,Unknown,Beauty,Direct,1,1,0.218,0.407,388,0,2,705.3199999999999,352.65999999999997,103.21000000000001,51.605000000000004,124,112,0.5357142857142857,0.0,0.0,0.0,0.0,1.0,74.16,Electronics,587.13,2,7.0,3.0,1.0,0.0,15.714285714285714,5.91,0.42857142857142855,0.14285714285714285,0.0,4.0,4.25,7.058333333333334,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,1,0.0
C00029,48,Non-binary,Houston,TX,Unknown,Grocery,Paid Social,1,1,0.833,0.897,263,0,2,581.05,290.525,107.71000000000001,53.855000000000004,47,72,0.8333333333333334,0.0,0.0,1.0,330.8,2.0,581.05,Beauty,185.53,4,1.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,6.0,5.0,7.55,4.0,3.0,3.0,2.0,2.0,35.0,0.3333333333333333,0.6666666666666666,1.0,4.4,4.0,0.0,2025-02-01,0,1,0.0
C00030,55,Prefer not to say,Orlando,FL,Unknown,Pet,Organic Search,1,1,0.554,0.489,320,0,4,1105.8200000000002,276.45500000000004,162.95,40.7375,79,180,0.6666666666666666,0.0,0.0,1.0,570.08,2.0,863.58,Electronics,446.05999999999995,3,1.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,6.0,4.333333333333333,7.586111111111111,3.0,3.0,3.0,1.0,1.0,69.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,2025-02-01,0,0,156.46
C00035,75,Female,Scottsdale,AZ,Silver,Electronics,Affiliate,1,1,0.544,0.406,286,0,1,456.31,456.31,42.79,42.79,116,0,1.0,0.0,0.0,0.0,0.0,1.0,456.31,Beauty,424.47,1,2.0,1.0,0.0,0.0,5.0,1.21,0.5,0.0,0.0,3.0,2.3333333333333335,2.4388888888888887,1.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,1,0,789.8599999999999
C00041,67,Male,Boulder,CO,Gold,Sports,Paid Social,1,1,0.209,0.683,177,0,2,1858.54,929.27,141.09,70.545,2,104,0.5769230769230769,1.0,998.65,1.0,998.65,2.0,1858.54,Baby,799.9,3,3.0,2.0,0.0,0.0,15.0,2.06,0.6666666666666666,0.0,0.0,2.0,5.0,7.783333333333333,1.0,0.0,1.0,1.0,1.0,62.0,0.5,1.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,546.97
C00045,58,Non-binary,Orlando,FL,Unknown,Baby,Affiliate,1,1,0.437,0.815,320,0,2,133.61,66.805,17.75,8.875,29,271,0.22140221402214022,1.0,72.22,1.0,72.22,1.0,72.22,Baby,124.29,1,3.0,1.0,0.0,0.0,11.666666666666666,1.575,0.3333333333333333,0.0,0.0,2.0,6.5,12.216666666666667,2.0,2.0,1.0,1.0,1.0,228.0,0.5,1.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,281.23
C00048,39,Female,Charlotte,NC,Platinum,Grocery,Paid Social,1,0,0.137,0.355,51,1,1,251.38,251.38,0.48,0.48,16,0,1.0,1.0,251.38,1.0,251.38,1.0,251.38,Electronics,223.86,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,3058.52
C00050,51,Female,Buffalo,NY,Silver,Baby,Affiliate,1,1,0.535,0.708,213,0,2,247.55,123.775,23.68,11.84,61,22,2.0,0.0,0.0,2.0,247.55,2.0,247.55,Baby,223.78,1,2.0,1.0,1.0,0.0,12.5,0.02,0.5,0.5,0.0,4.0,2.5,3.025,1.0,1.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,252.97
C00051,46,Prefer not to say,Orlando,FL,Unknown,Beauty,Referral,1,1,0.288,0.326,231,0,1,642.9,642.9,77.57,77.57,175,0,1.0,0.0,0.0,0.0,0.0,1.0,642.9,Sports,598.05,1,2.0,2.0,0.0,0.0,10.0,2.4,1.0,0.0,0.0,3.0,4.333333333333333,5.922222222222222,2.0,2.0,2.0,0.0,0.0,70.0,0.0,0.0,1.0,42.7,4.0,0.0,2025-02-01,0,0,835.11
C00052,71,Prefer not to say,New York,NY,Unknown,Beauty,Paid Search,1,0,0.481,0.323,232,0,3,1592.31,530.77,199.04,66.34666666666666,28,188,0.4787234042553192,1.0,497.98,1.0,497.98,1.0,497.98,Beauty,1481.22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.25,8.9375,3.0,2.0,2.0,1.0,1.0,23.0,0.25,0.5,0.0,0.0,0.0,0.0,2025-02-01,0,0,786.04
C00053,71,Prefer not to say,Boston,MA,Platinum,Grocery,Direct,1,1,0.411,0.855,370,0,6,2290.63,381.7716666666667,341.59,56.931666666666665,174,182,0.989010989010989,0.0,0.0,0.0,0.0,1.0,91.4,Grocery,1100.75,5,7.0,4.0,1.0,0.0,11.428571428571429,5.975,0.5714285714285714,0.14285714285714285,0.0,9.0,5.0,9.781481481481482,5.0,4.0,6.0,4.0,4.0,158.0,0.4444444444444444,0.6666666666666666,0.0,0.0,0.0,0.0,2025-02-01,1,0,938.2600000000001
C00054,68,Prefer not to say,San Jose,CA,Silver,Beauty,Organic Search,1,1,0.511,0.85,316,0,6,2609.75,434.9583333333333,312.16999999999996,52.02833333333333,65,218,0.8256880733944955,0.0,0.0,2.0,120.5,2.0,120.5,Beauty,1942.57,4,4.0,2.0,1.0,0.0,0.0,3.79,0.5,0.25,0.0,9.0,5.111111111111111,8.303703703703704,7.0,6.0,4.0,2.0,2.0,24.0,0.2222222222222222,0.5,1.0,10.7,5.0,0.0,2025-02-01,0,0,588.99
C00062,63,Prefer not to say,Seattle,WA,Unknown,Baby,Direct,0,0,0.241,0.769,277,0,4,1683.75,420.9375,138.1,34.525,79,195,0.6153846153846154,0.0,0.0,2.0,627.76,2.0,627.76,Baby,810.22,4,3.0,1.0,0.0,0.0,18.333333333333332,3.07,0.3333333333333333,0.0,0.0,4.0,3.0,4.275,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,7.7,4.0,0.0,2025-02-01,0,0,209.55
C00068,38,Male,Phoenix,AZ,Gold,Baby,Referral,0,1,0.471,0.733,150,0,2,459.26,229.63,82.83,41.415,18,26,2.0,1.0,259.12,2.0,459.26,2.0,459.26,Baby,241.04,2,1.0,0.0,0.0,0.0,20.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,461.02
C00069,72,Female,Scottsdale,AZ,Platinum,Sports,Paid Search,0,0,0.671,0.256,82,1,4,825.74,206.435,158.62,39.655,44,34,3.5294117647058822,0.0,0.0,4.0,825.74,4.0,825.74,Sports,579.22,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.322222222222223,2.0,2.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,2257.67
C00075,63,Female,Buffalo,NY,Unknown,Baby,Referral,1,0,0.528,0.778,102,0,3,2100.12,700.04,217.94,72.64666666666666,19,80,1.125,1.0,1497.18,2.0,1909.08,3.0,2100.12,Beauty,876.67,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,7.05,2.0,1.0,2.0,2.0,2.0,18.0,0.5,1.0,0.0,0.0,0.0,0.0,2025-02-01,0,1,0.0
C00076,44,Non-binary,Buffalo,NY,Unknown,Apparel,Organic Search,1,1,0.234,0.582,178,0,1,473.47,473.47,45.77,45.77,49,0,1.0,0.0,0.0,1.0,473.47,1.0,473.47,Apparel,288.06,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.428571428571429,7.288095238095238,4.0,2.0,3.0,2.0,2.0,38.0,0.2857142857142857,0.6666666666666666,0.0,0.0,0.0,0.0,2025-02-01,0,0,163.63
C00084,43,Male,Boston,MA,Silver,Sports,Organic Search,1,0,0.54,0.654,259,0,1,190.63,190.63,20.07,20.07,3,0,1.0,1.0,190.63,1.0,190.63,1.0,190.63,Sports,177.33,1,4.0,1.0,0.0,2.0,20.0,3.21,0.25,0.0,0.5,6.0,5.333333333333333,9.580555555555556,3.0,1.0,4.0,4.0,4.0,47.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,41.57
C00086,33,Non-binary,Denver,CO,Gold,Electronics,Direct,1,1,0.416,0.431,158,0,2,599.52,299.76,100.0,50.0,53,43,1.3953488372093024,0.0,0.0,1.0,219.26,2.0,599.52,Electronics,491.96000000000004,2,1.0,0.0,0.0,0.0,20.0,0.72,0.0,0.0,0.0,1.0,3.0,3.433333333333333,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,1.0,23.0,4.0,0.0,2025-02-01,0,0,243.65
C00089,48,Male,Boston,MA,Unknown,Electronics,Referral,0,1,0.623,0.949,123,0,1,959.79,959.79,179.7,179.7,71,0,1.0,0.0,0.0,1.0,959.79,1.0,959.79,Pet,635.78,2,5.0,1.0,0.0,2.0,9.0,3.9899999999999998,0.2,0.0,0.4,4.0,5.0,8.15,2.0,2.0,3.0,2.0,2.0,34.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,2025-02-01,0,1,0.0
C00090,20,Male,Boston,MA,Silver,Grocery,Organic Search,1,0,0.232,0.853,108,0,3,793.6,264.53333333333336,101.1,33.699999999999996,13,83,1.0843373493975903,1.0,279.07,2.0,693.88,3.0,793.6,Apparel,259.6,4,1.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,2.0,3.5,4.633333333333334,1.0,1.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,104.85999999999999
C00092,31,Prefer not to say,Boulder,CO,Silver,Electronics,Organic Search,1,0,0.805,0.738,254,0,1,272.45,272.45,56.0,56.0,168,0,1.0,0.0,0.0,0.0,0.0,1.0,272.45,Beauty,253.44,1,2.0,0.0,0.0,0.0,12.5,0.855,0.0,0.0,0.0,5.0,4.8,7.5,5.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,944.8
C00094,66,Female,New York,NY,Unknown,Apparel,Referral,1,1,0.495,0.579,151,0,3,944.8199999999999,314.94,146.73,48.91,9,116,0.7758620689655172,2.0,717.6700000000001,2.0,717.6700000000001,3.0,944.8199999999999,Home,479.99,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.5,6.827777777777778,5.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,1,0.0
C00095,74,Prefer not to say,San Francisco,CA,Unknown,Home,Organic Search,0,0,0.332,0.769,340,0,1,140.91,140.91,28.47,28.47,172,0,1.0,0.0,0.0,0.0,0.0,1.0,140.91,Home,131.08,1,5.0,2.0,1.0,1.0,12.0,3.265,0.4,0.2,0.2,8.0,4.0,5.9875,5.0,3.0,1.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,1,0.0
C00096,37,Male,Denver,CO,Unknown,Electronics,Affiliate,1,1,0.806,0.182,110,0,1,460.47,460.47,72.9,72.9,11,0,1.0,1.0,460.47,1.0,460.47,1.0,460.47,Electronics,428.34000000000003,1,1.0,0.0,0.0,0.0,5.0,0.72,0.0,0.0,0.0,1.0,2.0,2.8833333333333333,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,1,0.0
C00100,44,Non-binary,Boulder,CO,Unknown,Pet,Organic Search,1,0,0.604,0.829,311,0,1,118.16,118.16,6.88,6.88,194,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Pet,109.92,1,2.0,2.0,1.0,0.0,20.0,3.0,1.0,0.5,0.0,8.0,4.875,8.145833333333332,5.0,3.0,5.0,3.0,3.0,15.0,0.375,0.6,0.0,0.0,0.0,0.0,2025-02-01,0,0,485.86
C00103,23,Female,Seattle,WA,Unknown,Sports,Direct,1,1,0.422,0.487,150,0,1,1116.37,1116.37,185.15,185.15,98,0,1.0,0.0,0.0,0.0,0.0,1.0,1116.37,Sports,802.71,2,1.0,0.0,0.0,0.0,20.0,0.005,0.0,0.0,0.0,3.0,4.0,5.627777777777777,2.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,1,0.0
C00105,22,Non-binary,Austin,TX,Unknown,Beauty,Direct,1,0,0.261,0.36,310,0,2,320.52,160.26,54.34,27.17,54,233,0.2575107296137339,0.0,0.0,1.0,262.71,1.0,262.71,Beauty,244.37,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.5,1.0,1.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,1,0.0
C00112,26,Male,Phoenix,AZ,Unknown,Home,Organic Search,1,1,0.471,0.421,308,0,3,488.91,162.97,59.940000000000005,19.98,13,295,0.30508474576271183,1.0,42.36,1.0,42.36,1.0,42.36,Apparel,288.89,3,3.0,0.0,0.0,0.0,10.0,3.7199999999999998,0.0,0.0,0.0,4.0,3.5,4.9375,2.0,1.0,1.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,902.47
C00122,22,Non-binary,Tacoma,WA,Gold,Home,Direct,0,1,0.32,0.29,241,0,3,664.41,221.47,53.94,17.98,113,83,1.0843373493975903,0.0,0.0,0.0,0.0,2.0,565.65,Baby,270.19,4,2.0,1.0,0.0,0.0,10.0,1.21,0.5,0.0,0.0,2.0,5.5,10.658333333333333,1.0,1.0,1.0,1.0,1.0,70.0,0.5,1.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,789.3199999999999
C00124,28,Non-binary,Austin,TX,Unknown,Electronics,Paid Social,1,0,0.396,0.889,122,0,1,49.23,49.23,0.28,0.28,96,0,1.0,0.0,0.0,0.0,0.0,1.0,49.23,Electronics,39.29,1,2.0,2.0,1.0,0.0,10.0,2.35,1.0,0.5,0.0,1.0,8.0,17.516666666666666,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,647.76
C00129,38,Prefer not to say,Charlotte,NC,Unknown,Sports,Affiliate,1,0,0.7,0.826,321,0,1,1210.53,1210.53,210.84,210.84,36,0,1.0,0.0,0.0,1.0,1210.53,1.0,1210.53,Sports,773.17,2,4.0,3.0,2.0,0.0,16.25,4.505,0.75,0.5,0.0,5.0,5.0,8.736666666666666,2.0,2.0,2.0,2.0,2.0,61.0,0.4,1.0,0.0,0.0,0.0,0.0,2025-02-01,1,0,462.69
C00133,30,Male,Miami,FL,Silver,Baby,Referral,1,1,0.676,0.734,178,0,1,60.14,60.14,14.19,14.19,173,0,1.0,0.0,0.0,0.0,0.0,1.0,60.14,Grocery,49.44,1,4.0,2.0,2.0,1.0,20.0,2.06,0.5,0.5,0.25,2.0,3.0,4.083333333333333,1.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,615.96
C00137,37,Non-binary,San Jose,CA,Platinum,Beauty,Paid Search,1,1,0.421,0.582,66,1,1,291.59,291.59,38.19,38.19,26,0,1.0,1.0,291.59,1.0,291.59,1.0,291.59,Beauty,271.25,1,2.0,1.0,0.0,0.0,22.5,1.5699999999999998,0.5,0.0,0.0,2.0,2.0,2.933333333333333,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,1,0,373.99
C00141,56,Prefer not to say,Chicago,IL,Gold,Sports,Organic Search,1,1,0.083,0.541,322,0,8,2402.53,300.31625,122.03999999999999,15.254999999999999,32,264,0.9090909090909091,0.0,0.0,3.0,1011.7700000000001,7.0,2067.27,Sports,1476.73,3,6.0,3.0,1.0,1.0,14.166666666666666,4.8149999999999995,0.5,0.16666666666666666,0.16666666666666666,4.0,4.75,9.608333333333334,3.0,1.0,1.0,1.0,1.0,13.0,0.25,1.0,1.0,6.1,4.0,0.0,2025-02-01,0,0,985.56
C00142,58,Prefer not to say,Boston,MA,Unknown,Apparel,Organic Search,1,1,0.829,0.868,203,0,1,261.69,261.69,66.01,66.01,29,0,1.0,1.0,261.69,1.0,261.69,1.0,261.69,Beauty,243.43,1,1.0,1.0,1.0,0.0,5.0,0.005,1.0,1.0,0.0,5.0,5.2,9.933333333333334,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,1,0.0
C00143,41,Male,Dallas,TX,Silver,Home,Organic Search,1,1,0.398,0.525,99,0,1,107.91,107.91,30.39,30.39,66,0,1.0,0.0,0.0,1.0,107.91,1.0,107.91,Home,100.38,1,2.0,1.0,1.0,0.0,10.0,2.2199999999999998,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,168.99
C00144,71,Prefer not to say,Tacoma,WA,Unknown,Beauty,Affiliate,1,0,0.868,0.547,166,0,1,196.25,196.25,51.07,51.07,101,0,1.0,0.0,0.0,0.0,0.0,1.0,196.25,Beauty,182.56,1,2.0,2.0,1.0,0.0,10.0,2.7,1.0,0.5,0.0,2.0,3.0,4.666666666666667,1.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,1,0.0
C00151,67,Female,Dallas,TX,Silver,Sports,Paid Search,1,1,0.285,0.407,133,0,1,866.86,866.86,85.63,85.63,31,0,1.0,0.0,0.0,1.0,866.86,1.0,866.86,Beauty,419.26,2,2.0,0.0,0.0,0.0,5.0,1.44,0.0,0.0,0.0,4.0,3.75,4.054166666666667,3.0,1.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,320.3
C00152,55,Female,New York,NY,Silver,Apparel,Affiliate,0,0,0.734,0.411,389,0,3,463.78,154.59333333333333,82.83,27.61,100,174,0.5172413793103449,0.0,0.0,0.0,0.0,1.0,32.77,Home,128.12,4,1.0,0.0,0.0,0.0,5.0,0.85,0.0,0.0,0.0,2.0,4.0,4.058333333333334,2.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,332.71
C00154,63,Male,Raleigh,NC,Silver,Grocery,Direct,1,0,0.516,0.521,339,0,1,73.66,73.66,12.58,12.58,216,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Baby,68.52,1,4.0,0.0,0.0,0.0,11.25,2.425,0.0,0.0,0.0,7.0,5.571428571428571,8.307142857142857,5.0,4.0,4.0,3.0,3.0,76.0,0.42857142857142855,0.75,0.0,0.0,0.0,0.0,2025-02-01,1,0,358.57
C00157,39,Male,Orlando,FL,Gold,Pet,Direct,1,1,0.182,0.592,342,0,7,2291.8,327.40000000000003,136.26,19.465714285714284,112,176,1.1931818181818183,0.0,0.0,0.0,0.0,4.0,1584.29,Pet,1489.6299999999999,5,4.0,1.0,1.0,1.0,8.75,2.645,0.25,0.25,0.25,7.0,3.5714285714285716,5.3999999999999995,4.0,3.0,1.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,706.75
C00164,35,Female,Tacoma,WA,Silver,Grocery,Paid Social,1,1,0.248,0.333,357,0,4,1051.61,262.9025,75.97,18.9925,43,255,0.47058823529411764,0.0,0.0,2.0,170.72,3.0,371.11,Home,541.49,2,2.0,1.0,1.0,0.0,20.0,1.2049999999999998,0.5,0.5,0.0,5.0,4.2,7.113333333333332,3.0,2.0,1.0,1.0,1.0,25.0,0.2,1.0,1.0,12.2,3.0,0.0,2025-02-01,0,0,393.17
C00168,68,Non-binary,Phoenix,AZ,Silver,Baby,Direct,1,0,0.3,0.503,317,0,5,1099.62,219.92399999999998,69.54,13.908000000000001,7,296,0.5067567567567567,1.0,66.21,2.0,205.70999999999998,3.0,495.97999999999996,Home,270.02,6,4.0,1.0,0.0,0.0,10.0,1.2149999999999999,0.25,0.0,0.0,6.0,4.166666666666667,9.200000000000001,2.0,2.0,3.0,2.0,2.0,124.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,2025-02-01,1,0,282.0
C00171,70,Male,Phoenix,AZ,Platinum,Electronics,Referral,1,1,0.482,0.614,260,0,6,1212.88,202.14666666666668,190.07,31.67833333333333,91,158,1.139240506329114,0.0,0.0,0.0,0.0,2.0,375.49,Electronics,837.15,3,2.0,1.0,0.0,0.0,12.5,1.21,0.5,0.0,0.0,1.0,3.0,2.316666666666667,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,1,0,973.7
C00176,56,Female,Houston,TX,Gold,Beauty,Affiliate,1,1,0.239,0.903,216,0,2,936.91,468.455,80.21000000000001,40.105000000000004,26,82,0.7317073170731707,1.0,338.5,1.0,338.5,2.0,936.91,Beauty,425.32,3,1.0,1.0,1.0,0.0,5.0,1.5,1.0,1.0,0.0,5.0,5.0,7.3933333333333335,2.0,2.0,3.0,3.0,3.0,14.0,0.6,1.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,371.6
C00188,31,Non-binary,Scottsdale,AZ,Gold,Beauty,Referral,0,0,0.705,0.654,254,0,1,157.85,157.85,45.63,45.63,202,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Beauty,146.84,1,3.0,0.0,0.0,0.0,16.666666666666668,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,387.09000000000003
C00189,76,Male,Naperville,IL,Gold,Apparel,Paid Social,1,1,0.438,0.647,357,0,3,732.12,244.04,83.44,27.813333333333333,93,63,1.4285714285714286,0.0,0.0,0.0,0.0,3.0,732.12,Apparel,425.6,2,2.0,0.0,0.0,0.0,15.0,1.5699999999999998,0.0,0.0,0.0,7.0,5.285714285714286,9.626190476190475,5.0,4.0,3.0,3.0,3.0,1.0,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,362.98
C00195,55,Non-binary,Tacoma,WA,Unknown,Sports,Affiliate,1,1,0.581,0.913,312,0,1,758.4,758.4,91.02,91.02,294,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Home,490.19000000000005,2,4.0,2.0,1.0,0.0,15.0,2.295,0.5,0.25,0.0,4.0,3.0,3.775,1.0,1.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,621.04
C00196,43,Male,Boston,MA,Unknown,Sports,Direct,1,0,0.719,0.525,115,0,2,365.36,182.68,67.85,33.925,20,54,1.1111111111111112,1.0,142.19,2.0,365.36,2.0,365.36,Sports,207.6,2,1.0,0.0,0.0,0.0,10.0,0.005,0.0,0.0,0.0,1.0,8.0,13.583333333333334,1.0,1.0,1.0,1.0,1.0,93.0,1.0,1.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,754.74
C00197,70,Male,Dallas,TX,Gold,Sports,Affiliate,1,1,0.612,0.187,232,0,3,1162.06,387.3533333333333,181.57,60.52333333333333,24,191,0.47120418848167545,1.0,617.87,2.0,713.34,2.0,713.34,Sports,708.73,3,4.0,0.0,0.0,0.0,18.75,4.21,0.0,0.0,0.0,3.0,3.6666666666666665,3.4333333333333336,2.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,1,0,625.38
C00198,29,Prefer not to say,Naperville,IL,Gold,Electronics,Organic Search,1,0,0.678,0.833,170,0,2,187.66000000000003,93.83000000000001,16.45,8.225,59,108,0.5555555555555556,0.0,0.0,1.0,157.08,2.0,187.66000000000003,Baby,146.12,2,5.0,2.0,2.0,0.0,11.0,3.8,0.4,0.4,0.0,4.0,3.0,4.095833333333333,1.0,1.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,0,0,241.35
C00001,33,Female,Scottsdale,AZ,Silver,Beauty,Paid Search,1,0,0.852,0.38,32,1,1,185.13,185.13,44.98,44.98,23,0,1.0,1.0,185.13,1.0,185.13,1.0,185.13,Apparel,172.21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.5,7.991666666666667,2.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,0,1,0.0
C00008,56,Female,Charlotte,NC,Unknown,Sports,Paid Social,1,0,0.755,0.458,106,0,2,1339.65,669.825,303.54999999999995,151.77499999999998,72,15,2.0,0.0,0.0,2.0,1339.65,2.0,1339.65,Sports,1246.19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.3,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-01,0,0,743.22
